email_id,subject,text,label
266,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Thursday.,business
2425,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Monday.,finance
1263,Weekend Plans,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Tuesday.,personal
1772,Job Application,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Thursday.,job_career
3512,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Wednesday.,events
272,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Thursday.,business
697,Support Request,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
748,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
245,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Thursday.,business
318,Project Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Friday.,business
477,Business Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Wednesday.,business
2033,Payment Update,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Friday.,finance
958,Service Problem,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
3817,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Friday.,events
814,Support Request,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
4533,Latest News,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
1915,Career Opportunity,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Monday.,job_career
4603,Weekly Update,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3488,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Friday.,travel
1298,Hello,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Friday.,personal
4031,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Tuesday.,promotions
1805,Job Application,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Friday.,job_career
759,Order Issue,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Friday.,customer_support
251,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Wednesday.,business
2462,Invoice,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Monday.,finance
546,Service Problem,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
3242,Hotel Reservation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Wednesday.,travel
739,Order Issue,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Thursday.,customer_support
311,Business Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Friday.,business
3781,Conference Update,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Thursday.,events
2942,Meeting Reminder,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Thursday.,meetings
1132,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Thursday.,personal
1450,Checking In,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Monday.,personal
4920,Monthly Newsletter,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
16,Business Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Wednesday.,business
3233,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Thursday.,travel
2770,Schedule Update,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Thursday.,meetings
3469,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Monday.,travel
921,Service Problem,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Friday.,customer_support
3030,Hotel Reservation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Wednesday.,travel
1373,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Wednesday.,personal
3588,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Wednesday.,events
2545,Schedule Update,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Monday.,meetings
3599,Upcoming Event,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Thursday.,events
39,Project Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Friday.,business
364,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
4102,Exclusive Discount,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Thursday.,promotions
183,Business Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Tuesday.,business
3034,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Tuesday.,travel
2984,Schedule Update,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Thursday.,meetings
1195,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Thursday.,personal
2853,Meeting Reminder,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Tuesday.,meetings
4543,Weekly Update,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
1122,Hello,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Thursday.,personal
2236,Invoice,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Monday.,finance
2668,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Tuesday.,meetings
3700,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Tuesday.,events
3224,Travel Confirmation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Thursday.,travel
1183,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Thursday.,personal
4185,Exclusive Discount,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Thursday.,promotions
4294,Limited Time Deal,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Friday.,promotions
615,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Monday.,customer_support
4909,Latest News,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
1467,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Thursday.,personal
402,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Monday.,business
3043,Hotel Reservation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Friday.,travel
935,Order Issue,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Friday.,customer_support
2420,Account Statement,Your invoice is due for payment by the end of this month. Please respond when convenient. This update is scheduled for Monday.,finance
4861,Weekly Update,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
4911,Latest News,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
2642,Meeting Request,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Tuesday.,meetings
4018,Exclusive Discount,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Wednesday.,promotions
727,Service Problem,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Friday.,customer_support
827,Support Request,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1522,Interview Invitation,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Monday.,job_career
4857,Weekly Update,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
2931,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Tuesday.,meetings
137,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Monday.,business
3591,Event Invitation,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Thursday.,events
629,Order Issue,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Wednesday.,customer_support
335,Business Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Wednesday.,business
391,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Monday.,business
4388,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Thursday.,promotions
4905,Weekly Update,Read the latest news and updates from our organization. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3833,Upcoming Event,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Monday.,events
1818,Interview Invitation,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Tuesday.,job_career
401,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
711,Order Issue,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Monday.,customer_support
1040,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Monday.,personal
3990,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Friday.,events
3360,Hotel Reservation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Monday.,travel
47,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Friday.,business
1562,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Thursday.,job_career
4800,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
3643,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Monday.,events
3727,Conference Update,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Wednesday.,events
4983,Latest News,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
1113,Weekend Plans,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Monday.,personal
2514,Meeting Request,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Friday.,meetings
3609,Upcoming Event,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Wednesday.,events
1224,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Wednesday.,personal
4061,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Thursday.,promotions
3024,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Monday.,travel
2422,Account Statement,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Thursday.,finance
1509,Interview Invitation,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Friday.,job_career
1751,Job Application,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Friday.,job_career
4838,Monthly Newsletter,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
4097,Limited Time Deal,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Tuesday.,promotions
1800,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Thursday.,job_career
339,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Friday.,business
216,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Thursday.,business
3664,Upcoming Event,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Tuesday.,events
1342,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Thursday.,personal
12,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
1521,Interview Invitation,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Thursday.,job_career
3641,Conference Update,The event schedule has been updated. Please respond when convenient. This update is scheduled for Monday.,events
3938,Event Invitation,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Wednesday.,events
4428,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Wednesday.,promotions
3005,Flight Booking,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Tuesday.,travel
2865,Meeting Request,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Thursday.,meetings
3116,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Thursday.,travel
4841,Latest News,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
2323,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Thursday.,finance
2572,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
2914,Meeting Reminder,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Thursday.,meetings
102,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Thursday.,business
3550,Conference Update,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Friday.,events
1459,Hello,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Wednesday.,personal
172,Quarterly Report,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Tuesday.,business
108,Quarterly Report,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Monday.,business
4197,Exclusive Discount,Enjoy exclusive discounts on selected products today. Please respond when convenient. This update is scheduled for Tuesday.,promotions
3570,Conference Update,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Tuesday.,events
4992,Monthly Newsletter,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
4296,Special Offer,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Wednesday.,promotions
4064,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Monday.,promotions
3862,Upcoming Event,You are invited to attend our annual conference next month. Please respond when convenient. This update is scheduled for Monday.,events
4123,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Tuesday.,promotions
4630,Weekly Update,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
61,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Monday.,business
1241,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Friday.,personal
4638,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
1041,Checking In,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Monday.,personal
4188,Limited Time Deal,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Wednesday.,promotions
2761,Meeting Request,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Thursday.,meetings
2121,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Wednesday.,finance
1525,Career Opportunity,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Tuesday.,job_career
3522,Event Invitation,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Thursday.,events
154,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Monday.,business
2249,Payment Update,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Monday.,finance
482,Project Update,The client has requested an update on the project timeline. Please respond when convenient. This update is scheduled for Friday.,business
4234,Special Offer,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Monday.,promotions
4306,Special Offer,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Thursday.,promotions
3579,Conference Update,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Tuesday.,events
4126,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Friday.,promotions
3563,Event Invitation,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Monday.,events
3316,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Friday.,travel
1763,Job Application,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Wednesday.,job_career
3539,Event Invitation,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Friday.,events
4804,Latest News,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
751,Service Problem,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Tuesday.,customer_support
3620,Event Invitation,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Monday.,events
1786,Interview Invitation,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Monday.,job_career
4271,Exclusive Discount,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Thursday.,promotions
3384,Hotel Reservation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Wednesday.,travel
4349,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Thursday.,promotions
406,Quarterly Report,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Monday.,business
758,Service Problem,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Friday.,customer_support
2712,Meeting Request,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Monday.,meetings
2671,Schedule Update,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Thursday.,meetings
3984,Conference Update,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Thursday.,events
98,Business Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Wednesday.,business
1334,Hello,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Thursday.,personal
4452,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Tuesday.,promotions
2792,Meeting Request,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Thursday.,meetings
2855,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Thursday.,meetings
187,Project Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Thursday.,business
4004,Limited Time Deal,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Thursday.,promotions
2724,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Monday.,meetings
3584,Conference Update,Please RSVP for the upcoming company event. Please respond when convenient. This update is scheduled for Wednesday.,events
2059,Invoice,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Tuesday.,finance
1320,Checking In,Are you free to meet for dinner this weekend? Please respond when convenient. This update is scheduled for Monday.,personal
149,Business Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Thursday.,business
29,Project Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Tuesday.,business
4141,Exclusive Discount,Get 30 percent off your next purchase this weekend. Please respond when convenient. This update is scheduled for Tuesday.,promotions
4010,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Wednesday.,promotions
3364,Travel Confirmation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Wednesday.,travel
693,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
2867,Meeting Request,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Tuesday.,meetings
3777,Upcoming Event,The event schedule has been updated. Please respond when convenient. This update is scheduled for Monday.,events
1387,Weekend Plans,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Thursday.,personal
1846,Career Opportunity,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Thursday.,job_career
4731,Latest News,Welcome to our monthly newsletter. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
130,Project Update,We need your approval before proceeding with the business plan. Please respond when convenient. This update is scheduled for Friday.,business
1600,Career Opportunity,Please find my resume attached for your consideration. Please respond when convenient. This update is scheduled for Tuesday.,job_career
3630,Event Invitation,The event schedule has been updated. Please respond when convenient. This update is scheduled for Wednesday.,events
4504,Monthly Newsletter,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Monday.,newsletter_updates
702,Service Problem,My product arrived damaged. Please help me with a replacement. Please respond when convenient. This update is scheduled for Wednesday.,customer_support
3983,Event Invitation,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Monday.,events
3029,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Tuesday.,travel
2970,Schedule Update,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Friday.,meetings
4357,Limited Time Deal,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Wednesday.,promotions
1709,Interview Invitation,We would like to invite you for an interview for the open position. Please respond when convenient. This update is scheduled for Friday.,job_career
2954,Meeting Request,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Monday.,meetings
455,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Friday.,business
2869,Meeting Reminder,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Thursday.,meetings
2041,Payment Update,Could you confirm whether my refund has been issued? Please respond when convenient. This update is scheduled for Thursday.,finance
1773,Career Opportunity,Could you provide an update regarding my job application? Please respond when convenient. This update is scheduled for Friday.,job_career
2316,Invoice,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Tuesday.,finance
610,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Monday.,customer_support
168,Quarterly Report,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Wednesday.,business
731,Order Issue,I am having trouble with my order and need some assistance. Please respond when convenient. This update is scheduled for Monday.,customer_support
4249,Special Offer,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Monday.,promotions
3359,Travel Confirmation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Wednesday.,travel
2075,Payment Update,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Wednesday.,finance
4040,Exclusive Discount,Our special offer is available for a limited time. Please respond when convenient. This update is scheduled for Tuesday.,promotions
3701,Upcoming Event,Please find the invitation for the upcoming seminar. Please respond when convenient. This update is scheduled for Thursday.,events
1623,Interview Invitation,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Friday.,job_career
588,Service Problem,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Tuesday.,customer_support
1402,Checking In,Please call me when you have some free time. Please respond when convenient. This update is scheduled for Tuesday.,personal
3046,Travel Confirmation,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Monday.,travel
3225,Flight Booking,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Monday.,travel
1701,Career Opportunity,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Tuesday.,job_career
3089,Flight Booking,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Thursday.,travel
4391,Special Offer,Shop now and receive free delivery on qualifying purchases. Please respond when convenient. This update is scheduled for Friday.,promotions
2982,Meeting Reminder,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Tuesday.,meetings
41,Business Update,Please find the latest sales figures attached for discussion. Please respond when convenient. This update is scheduled for Wednesday.,business
1380,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Wednesday.,personal
2090,Payment Update,Please find the latest invoice attached to this email. Please respond when convenient. This update is scheduled for Thursday.,finance
2176,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Thursday.,finance
3218,Travel Confirmation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Thursday.,travel
2886,Meeting Request,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
75,Business Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Wednesday.,business
3910,Event Invitation,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Monday.,events
4965,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Friday.,newsletter_updates
2658,Meeting Reminder,I would like to arrange a meeting to discuss the project. Please respond when convenient. This update is scheduled for Tuesday.,meetings
3181,Travel Confirmation,The flight schedule has been updated by the airline. Please respond when convenient. This update is scheduled for Monday.,travel
2077,Payment Update,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Thursday.,finance
442,Business Update,The updated project proposal is ready for your review. Please respond when convenient. This update is scheduled for Friday.,business
4052,Exclusive Discount,Use this promotional code to receive a discount on your order. Please respond when convenient. This update is scheduled for Wednesday.,promotions
2052,Invoice,I have a question regarding the payment shown on my account. Please respond when convenient. This update is scheduled for Thursday.,finance
2542,Meeting Request,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Wednesday.,meetings
3307,Flight Booking,Please send me the details of my upcoming trip. Please respond when convenient. This update is scheduled for Friday.,travel
1302,Hello,Would you like to join us for lunch tomorrow? Please respond when convenient. This update is scheduled for Monday.,personal
1782,Career Opportunity,I am interested in learning more about the internship opportunity. Please respond when convenient. This update is scheduled for Friday.,job_career
4815,Monthly Newsletter,Here are this week's latest company updates. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
3431,Travel Confirmation,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Tuesday.,travel
1305,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Tuesday.,personal
237,Project Update,Please review the quarterly business report and share your feedback. Please respond when convenient. This update is scheduled for Tuesday.,business
2600,Meeting Request,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Monday.,meetings
521,Order Issue,I have not received my order yet and would like an update. Please respond when convenient. This update is scheduled for Monday.,customer_support
2574,Meeting Request,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Tuesday.,meetings
3281,Hotel Reservation,I would like to change the date of my hotel reservation. Please respond when convenient. This update is scheduled for Wednesday.,travel
3187,Flight Booking,Can you help me book a hotel for my business trip? Please respond when convenient. This update is scheduled for Wednesday.,travel
2769,Meeting Request,Please confirm your availability for tomorrow's meeting. Please respond when convenient. This update is scheduled for Wednesday.,meetings
736,Service Problem,Could you help me resolve this issue with my account? Please respond when convenient. This update is scheduled for Wednesday.,customer_support
4704,Latest News,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
4930,Latest News,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Tuesday.,newsletter_updates
2107,Account Statement,The payment has been processed successfully. Please respond when convenient. This update is scheduled for Friday.,finance
2680,Schedule Update,Can we reschedule our meeting to Thursday afternoon? Please respond when convenient. This update is scheduled for Tuesday.,meetings
3230,Flight Booking,Your flight booking has been confirmed for next Monday. Please respond when convenient. This update is scheduled for Thursday.,travel
2762,Schedule Update,The team meeting has been scheduled for Monday at 10 AM. Please respond when convenient. This update is scheduled for Thursday.,meetings
593,Support Request,The service is not working properly. Please check the problem. Please respond when convenient. This update is scheduled for Thursday.,customer_support
1304,Hello,I wanted to check how you are doing. Please respond when convenient. This update is scheduled for Friday.,personal
1388,Checking In,I hope you are doing well. Let me know when we can catch up. Please respond when convenient. This update is scheduled for Friday.,personal
4696,Monthly Newsletter,This week's newsletter includes important announcements. Please respond when convenient. This update is scheduled for Thursday.,newsletter_updates
4527,Monthly Newsletter,Here is your regular update with the latest information. Please respond when convenient. This update is scheduled for Wednesday.,newsletter_updates
3948,Conference Update,We are organizing a celebration and would love you to join us. Please respond when convenient. This update is scheduled for Friday.,events
1891,Job Application,I am writing to apply for the software developer position. Please respond when convenient. This update is scheduled for Tuesday.,job_career
2988,Meeting Request,The meeting agenda is attached for your review. Please respond when convenient. This update is scheduled for Thursday.,meetings
